puddle_id,example_id,annotated_texts
151,4850,"Verse 12: All the people went their way to eat, and to drink, and to send portions, and to make great mirth, because they had understood the words that were declared to them.᛫Verse 12: And all the people went their way to eat, and to drink, and to send portions, and to make great mirth, because they had understood the words that were declared unto them."
151,4852,"Verse 13: On the second day were gathered together the heads of fathers' households of all the people, the priests, and the Levites, to Ezra the scribe, even to give attention to the words of the law.᛫Verse 13: And on the second day were gathered together the chief of the fathers of all the people, the priests, and the Levites, unto Ezra the scribe, even to understand the words of the law."
151,4853,"Verse 14: They found written in the law, how that Yahweh had commanded by Moses, that the children of Israel should dwell in booths in the feast of the seventh month;᛫Verse 14: And they found written in the law which the LORD had commanded by Moses, that the children of Israel should dwell in booths in the feast of the seventh month:"
151,486,"Verse 9: But Saul, who is also called Paul, filled with the Holy Spirit, fastened his eyes on him,᛫Verse 9: Then Saul, (who also is called Paul,) filled with the Holy Ghost, set his eyes on him,"
151,4860,"Verse 18: Also day by day, from the first day to the last day, he read in the book of the law of God. They kept the feast seven days; and on the eighth day was a solemn assembly, according to the ordinance.᛫Verse 18: Also day by day, from the first day unto the last day, he read in the book of the law of God. And they kept the feast seven days; and on the eighth day was a solemn assembly, according unto the manner."
151,4861,"Verse 1: Now in the twenty-fourth day of this month the children of Israel were assembled with fasting, and with sackcloth, and earth on them.᛫Verse 1: Now in the twenty and fourth day of this month the children of Israel were assembled with fasting, and with sackclothes, and earth upon them."
151,4862,"Verse 2: The seed of Israel separated themselves from all foreigners, and stood and confessed their sins, and the iniquities of their fathers.᛫Verse 2: And the seed of Israel separated themselves from all strangers, and stood and confessed their sins, and the iniquities of their fathers."
151,4863,"Verse 3: They stood up in their place, and read in the book of the law of Yahweh their God a fourth part of the day; and a fourth part they confessed, and worshiped Yahweh their God.᛫Verse 3: And they stood up in their place, and read in the book of the law of the LORD their God one fourth part of the day; and another fourth part they confessed, and worshipped the LORD their God."
151,4868,"Verse 34: They said, ""The Lord needs it.""᛫Verse 34: And they said, The Lord hath need of him."
151,487,"Verse 10: and said, ""Full of all deceit and all cunning, you son of the devil, you enemy of all righteousness, will you not cease to pervert the right ways of the Lord?᛫Verse 10: And said, O full of all subtilty and all mischief, thou child of the devil, thou enemy of all righteousness, wilt thou not cease to pervert the right ways of the Lord?"
151,4872,"Verse 7: You are Yahweh, the God who chose Abram, and brought him out of Ur of the Chaldees, and gave him the name of Abraham,᛫Verse 7: Thou art the LORD the God, who didst choose Abram, and broughtest him forth out of Ur of the Chaldees, and gavest him the name of Abraham;"
151,4877,"Verse 9: ""You saw the affliction of our fathers in Egypt, and heard their cry by the Red Sea ,᛫Verse 9: And didst see the affliction of our fathers in Egypt, and heardest their cry by the Red sea;"
151,488,"Verse 11: Now, behold, the hand of the Lord is on you, and you will be blind, not seeing the sun for a season!"" Immediately a mist and darkness fell on him. He went around seeking someone to lead him by the hand.᛫Verse 11: And now, behold, the hand of the Lord is upon thee, and thou shalt be blind, not seeing the sun for a season. And immediately there fell on him a mist and a darkness; and he went about seeking some to lead him by the hand."
151,4880,"Verse 1: Now before the feast of the Passover, Jesus, knowing that his time had come that he would depart from this world to the Father, having loved his own who were in the world, he loved them to the end.᛫Verse 1: Now before the feast of the passover, when Jesus knew that his hour was come that he should depart out of this world unto the Father, having loved his own which were in the world, he loved them unto the end."
151,4882,"Verse 11: You divided the sea before them, so that they went through the midst of the sea on the dry land; and you cast their pursuers into the depths, as a stone into the mighty waters.᛫Verse 11: And thou didst divide the sea before them, so that they went through the midst of the sea on the dry land; and their persecutors thou threwest into the deeps, as a stone into the mighty waters."
151,4883,"Verse 12: Moreover, in a pillar of cloud you led them by day; and in a pillar of fire by night, to give them light in the way in which they should go.᛫Verse 12: Moreover thou leddest them in the day by a cloudy pillar; and in the night by a pillar of fire, to give them light in the way wherein they should go."
151,4884,"Verse 2: During supper, the devil having already put into the heart of Judas Iscariot, Simon's son, to betray him,᛫Verse 2: And supper being ended, the devil having now put into the heart of Judas Iscariot, Simon's son, to betray him;"
151,4885,"Verse 35: They brought it to Jesus. They threw their cloaks on the colt, and set Jesus on them.᛫Verse 35: And they brought him to Jesus: and they cast their garments upon the colt, and they set Jesus thereon."
151,4886,"Verse 13: ""You came down also on Mount Sinai, and spoke with them from heaven, and gave them right ordinances and true laws, good statutes and commandments,᛫Verse 13: Thou camest down also upon mount Sinai, and spakest with them from heaven, and gavest them right judgments, and true laws, good statutes and commandments:"
151,4887,"Verse 14: and made known to them your holy Sabbath, and commanded them commandments, and statutes, and a law, by Moses your servant,᛫Verse 14: And madest known unto them thy holy sabbath, and commandedst them precepts, statutes, and laws, by the hand of Moses thy servant:"
151,4888,"Verse 4: always in every request of mine on behalf of you all making my requests with joy,᛫Verse 4: Always in every prayer of mine for you all making request with joy,"
151,4889,"Verse 15: and gave them bread from the sky for their hunger, and brought forth water for them out of the rock for their thirst, and commanded them that they should go in to possess the land which you had sworn to give them.᛫Verse 15: And gavest them bread from heaven for their hunger, and broughtest forth water for them out of the rock for their thirst, and promisedst them that they should go in to possess the land which thou hadst sworn to give them."
151,489,"Verse 12: Then the proconsul, when he saw what was done, believed, being astonished at the teaching of the Lord.᛫Verse 12: Then the deputy, when he saw what was done, believed, being astonished at the doctrine of the Lord."
151,4891,"Verse 16: ""But they and our fathers dealt proudly and hardened their neck, didn't listen to your commandments,᛫Verse 16: But they and our fathers dealt proudly, and hardened their necks, and hearkened not to thy commandments,"
151,4892,"Verse 3: Jesus, knowing that the Father had given all things into his hands, and that he came forth from God, and was going to God,᛫Verse 3: Jesus knowing that the Father had given all things into his hands, and that he was come from God, and went to God;"
151,4893,"Verse 4: arose from supper, and laid aside his outer garments. He took a towel, and wrapped a towel around his waist.᛫Verse 4: He riseth from supper, and laid aside his garments; and took a towel, and girded himself."
151,4894,"Verse 5: Then he poured water into the basin, and began to wash the disciples' feet, and to wipe them with the towel that was wrapped around him.᛫Verse 5: After that he poureth water into a bason, and began to wash the disciples' feet, and to wipe them with the towel wherewith he was girded."
151,4895,"Verse 6: Then he came to Simon Peter. He said to him, ""Lord, do you wash my feet?""᛫Verse 6: Then cometh he to Simon Peter: and Peter saith unto him, Lord, dost thou wash my feet?"
151,4896,"Verse 7: Jesus answered him, ""You don't know what I am doing now, but you will understand later.""᛫Verse 7: Jesus answered and said unto him, What I do thou knowest not now; but thou shalt know hereafter."
151,4897,"Verse 8: Peter said to him, ""You will never wash my feet!"" Jesus answered him, ""If I don't wash you, you have no part with me.""᛫Verse 8: Peter saith unto him, Thou shalt never wash my feet. Jesus answered him, If I wash thee not, thou hast no part with me."
151,4898,"Verse 9: Simon Peter said to him, ""Lord, not my feet only, but also my hands and my head!""᛫Verse 9: Simon Peter saith unto him, Lord, not my feet only, but also my hands and my head."
151,4899,"Verse 10: Jesus said to him, ""Someone who has bathed only needs to have his feet washed, but is completely clean. You are clean, but not all of you.""᛫Verse 10: Jesus saith to him, He that is washed needeth not save to wash his feet, but is clean every whit: and ye are clean, but not all."
151,49,"Verse 33: Being therefore exalted by the right hand of God, and having received from the Father the promise of the Holy Spirit, he has poured out this, which you now see and hear.᛫Verse 33: Therefore being by the right hand of God exalted, and having received of the Father the promise of the Holy Ghost, he hath shed forth this, which ye now see and hear."
151,490,"Verse 13: Now Paul and his company set sail from Paphos, and came to Perga in Pamphylia. John departed from them and returned to Jerusalem.᛫Verse 13: Now when Paul and his company loosed from Paphos, they came to Perga in Pamphylia: and John departing from them returned to Jerusalem."
151,4901,"Verse 11: For he knew him who would betray him, therefore he said, ""You are not all clean.""᛫Verse 11: For he knew who should betray him; therefore said he, Ye are not all clean."
151,4903,"Verse 12: So when he had washed their feet, put his outer garment back on, and sat down again, he said to them, ""Do you know what I have done to you?᛫Verse 12: So after he had washed their feet, and had taken his garments, and was set down again, he said unto them, Know ye what I have done to you?"
151,4904,"Verse 13: You call me, 'Teacher' and 'Lord.' You say so correctly, for so I am.᛫Verse 13: Ye call me Master and Lord: and ye say well; for so I am."
151,4906,"Verse 36: As he went, they spread their cloaks in the way.᛫Verse 36: And as he went, they spread their clothes in the way."
151,4907,"Verse 18: Yes, when they had made them a molten calf, and said, 'This is your God who brought you up out of Egypt,' and had committed awful blasphemies;᛫Verse 18: Yea, when they had made them a molten calf, and said, This is thy God that brought thee up out of Egypt, and had wrought great provocations;"
151,4908,"Verse 19: yet you in your manifold mercies didn't forsake them in the wilderness: the pillar of cloud didn't depart from over them by day, to lead them in the way; neither the pillar of fire by night, to show them light, and the way in which they should go.᛫Verse 19: Yet thou in thy manifold mercies forsookest them not in the wilderness: the pillar of the cloud departed not from them by day, to lead them in the way; neither the pillar of fire by night, to shew them light, and the way wherein they should go."
151,4909,"Verse 37: As he was now getting near, at the descent of the Mount of Olives, the whole multitude of the disciples began to rejoice and praise God with a loud voice for all the mighty works which they had seen,᛫Verse 37: And when he was come nigh, even now at the descent of the mount of Olives, the whole multitude of the disciples began to rejoice and praise God with a loud voice for all the mighty works that they had seen;"
151,491,"Verse 14: But they, passing on from Perga, came to Antioch of Pisidia. They went into the synagogue on the Sabbath day, and sat down.᛫Verse 14: But when they departed from Perga, they came to Antioch in Pisidia, and went into the synagogue on the sabbath day, and sat down."
151,4910,"Verse 20: You gave also your good Spirit to instruct them, and didn't withhold your manna from their mouth, and gave them water for their thirst.᛫Verse 20: Thou gavest also thy good spirit to instruct them, and withheldest not thy manna from their mouth, and gavest them water for their thirst."
151,4911,"Verse 14: If I then, the Lord and the Teacher, have washed your feet, you also ought to wash one another's feet.᛫Verse 14: If I then, your Lord and Master, have washed your feet; ye also ought to wash one another's feet."
151,4912,"Verse 21: ""Yes, forty years you sustained them in the wilderness. They lacked nothing. Their clothes didn't grow old, and their feet didn't swell.᛫Verse 21: Yea, forty years didst thou sustain them in the wilderness, so that they lacked nothing; their clothes waxed not old, and their feet swelled not."
151,4914,"Verse 38: saying, ""Blessed is the King who comes in the name of the Lord! Peace in heaven, and glory in the highest!""᛫Verse 38: Saying, Blessed be the King that cometh in the name of the Lord: peace in heaven, and glory in the highest."
151,4916,"Verse 23: You also multiplied their children as the stars of the sky, and brought them into the land concerning which you said to their fathers, that they should go in to possess it.᛫Verse 23: Their children also multipliedst thou as the stars of heaven, and broughtest them into the land, concerning which thou hadst promised to their fathers, that they should go in to possess it."
151,4917,"Verse 24: ""So the children went in and possessed the land, and you subdued before them the inhabitants of the land, the Canaanites, and gave them into their hands, with their kings, and the peoples of the land, that they might do with them as they pleased.᛫Verse 24: So the children went in and possessed the land, and thou subduedst before them the inhabitants of the land, the Canaanites, and gavest them into their hands, with their kings, and the people of the land, that they might do with them as they would."
151,492,"Verse 15: After the reading of the law and the prophets, the rulers of the synagogue sent to them, saying, ""Brothers, if you have any word of exhortation for the people, speak.""᛫Verse 15: And after the reading of the law and the prophets the rulers of the synagogue sent unto them, saying, Ye men and brethren, if ye have any word of exhortation for the people, say on."
151,4920,"Verse 26: ""Nevertheless they were disobedient, and rebelled against you, and cast your law behind their back, and killed your prophets that testified against them to turn them again to you, and they committed awful blasphemies.᛫Verse 26: Nevertheless they were disobedient, and rebelled against thee, and cast thy law behind their backs, and slew thy prophets which testified against them to turn them to thee, and they wrought great provocations."
151,4921,"Verse 27: Therefore you delivered them into the hand of their adversaries, who distressed them. In the time of their trouble, when they cried to you, you heard from heaven; and according to your manifold mercies you gave them saviors who saved them out of the hand of their adversaries.᛫Verse 27: Therefore thou deliveredst them into the hand of their enemies, who vexed them: and in the time of their trouble, when they cried unto thee, thou heardest them from heaven; and according to thy manifold mercies thou gavest them saviours, who saved them out of the hand of their enemies."
151,4922,"Verse 15: For I have given you an example, that you also should do as I have done to you.᛫Verse 15: For I have given you an example, that ye should do as I have done to you."
151,4929,"Verse 31: ""Nevertheless in your manifold mercies you did not make a full end of them, nor forsake them; for you are a gracious and merciful God.᛫Verse 31: Nevertheless for thy great mercies' sake thou didst not utterly consume them, nor forsake them; for thou art a gracious and merciful God."
151,493,"Verse 16: Paul stood up, and beckoning with his hand said, ""Men of Israel, and you who fear God, listen.᛫Verse 16: Then Paul stood up, and beckoning with his hand said, Men of Israel, and ye that fear God, give audience."
151,4932,"Verse 33: However you are just in all that has come on us; for you have dealt truly, but we have done wickedly;᛫Verse 33: Howbeit thou art just in all that is brought upon us; for thou hast done right, but we have done wickedly:"
151,4933,"Verse 16: Most certainly I tell you, a servant is not greater than his lord, neither one who is sent greater than he who sent him.᛫Verse 16: Verily, verily, I say unto you, The servant is not greater than his lord; neither he that is sent greater than he that sent him."
151,4934,"Verse 34: neither have our kings, our princes, our priests, nor our fathers, kept your law, nor listened to your commandments and your testimonies with which you testified against them.᛫Verse 34: Neither have our kings, our princes, our priests, nor our fathers, kept thy law, nor hearkened unto thy commandments and thy testimonies, wherewith thou didst testify against them."
151,4935,"Verse 17: If you know these things, blessed are you if you do them.᛫Verse 17: If ye know these things, happy are ye if ye do them."
151,4936,"Verse 18: I don't speak concerning all of you. I know whom I have chosen. But that the Scripture may be fulfilled, 'He who eats bread with me has lifted up his heel against me.'᛫Verse 18: I speak not of you all: I know whom I have chosen: but that the scripture may be fulfilled, He that eateth bread with me hath lifted up his heel against me."
151,4937,"Verse 19: From now on, I tell you before it happens, that when it happens, you may believe that I am he.᛫Verse 19: Now I tell you before it come, that, when it is come to pass, ye may believe that I am he."
151,4938,"Verse 20: Most certainly I tell you, he who receives whomever I send, receives me; and he who receives me, receives him who sent me.""᛫Verse 20: Verily, verily, I say unto you, He that receiveth whomsoever I send receiveth me; and he that receiveth me receiveth him that sent me."
151,4939,"Verse 35: For they have not served you in their kingdom, and in your great goodness that you gave them, and in the large and rich land which you gave before them, neither did they turn from their wicked works.᛫Verse 35: For they have not served thee in their kingdom, and in thy great goodness that thou gavest them, and in the large and fat land which thou gavest before them, neither turned they from their wicked works."
151,494,"Verse 17: The God of this people chose our fathers, and exalted the people when they stayed as aliens in the land of Egypt, and with an uplifted arm, he led them out of it.᛫Verse 17: The God of this people of Israel chose our fathers, and exalted the people when they dwelt as strangers in the land of Egypt, and with an high arm brought he them out of it."
151,4940,"Verse 21: When Jesus had said this, he was troubled in spirit, and testified, ""Most certainly I tell you that one of you will betray me.""᛫Verse 21: When Jesus had thus said, he was troubled in spirit, and testified, and said, Verily, verily, I say unto you, that one of you shall betray me."
151,4941,"Verse 22: The disciples looked at one another, perplexed about whom he spoke.᛫Verse 22: Then the disciples looked one on another, doubting of whom he spake."
151,4942,"Verse 23: One of his disciples, whom Jesus loved, was at the table, leaning against Jesus' breast.᛫Verse 23: Now there was leaning on Jesus' bosom one of his disciples, whom Jesus loved."
151,4943,"Verse 36: ""Behold, we are servants this day, and as for the land that you gave to our fathers to eat its fruit and its good, behold, we are servants in it.᛫Verse 36: Behold, we are servants this day, and for the land that thou gavest unto our fathers to eat the fruit thereof and the good thereof, behold, we are servants in it:"
151,4944,"Verse 37: It yields much increase to the kings whom you have set over us because of our sins: also they have power over our bodies, and over our livestock, at their pleasure, and we are in great distress.᛫Verse 37: And it yieldeth much increase unto the kings whom thou hast set over us because of our sins: also they have dominion over our bodies, and over our cattle, at their pleasure, and we are in great distress."
151,4945,"Verse 24: Simon Peter therefore beckoned to him, and said to him, ""Tell us who it is of whom he speaks.""᛫Verse 24: Simon Peter therefore beckoned to him, that he should ask who it should be of whom he spake."
151,4946,"Verse 25: He, leaning back, as he was, on Jesus' breast, asked him, ""Lord, who is it?""᛫Verse 25: He then lying on Jesus' breast saith unto him, Lord, who is it?"
151,4947,"Verse 38: Yet for all this, we make a sure covenant, and write it; and our princes, our Levites, and our priests, seal it.""᛫Verse 38: And because of all this we make a sure covenant, and write it; and our princes, Levites, and priests, seal unto it."
151,4948,"Verse 39: Some of the Pharisees from the multitude said to him, ""Teacher, rebuke your disciples!""᛫Verse 39: And some of the Pharisees from among the multitude said unto him, Master, rebuke thy disciples."
151,4949,"Verse 1: Now those who sealed were: Nehemiah the governor, the son of Hacaliah, and Zedekiah,᛫Verse 1: Now those that sealed were, Nehemiah, the Tirshatha, the son of Hachaliah, and Zidkijah,"
151,495,Verse 18: For a period of about forty years he put up with them in the wilderness.᛫Verse 18: And about the time of forty years suffered he their manners in the wilderness.
151,4950,"Verse 40: He answered them, ""I tell you that if these were silent, the stones would cry out.""᛫Verse 40: And he answered and said unto them, I tell you that, if these should hold their peace, the stones would immediately cry out."
151,4951,"Verse 2: Seraiah, Azariah, Jeremiah,᛫Verse 2: Seraiah, Azariah, Jeremiah,"
151,4952,"Verse 6: Daniel, Ginnethon, Baruch,᛫Verse 6: Daniel, Ginnethon, Baruch,"
151,4953,"Verse 3: Pashhur, Amariah, Malchijah,᛫Verse 3: Pashur, Amariah, Malchijah,"
151,4954,"Verse 26: Jesus therefore answered, ""It is he to whom I will give this piece of bread when I have dipped it."" So when he had dipped the piece of bread, he gave it to Judas, the son of Simon Iscariot.᛫Verse 26: Jesus answered, He it is, to whom I shall give a sop, when I have dipped it. And when he had dipped the sop, he gave it to Judas Iscariot, the son of Simon."
151,4955,"Verse 27: After the piece of bread, then Satan entered into him. Then Jesus said to him, ""What you do, do quickly.""᛫Verse 27: And after the sop Satan entered into him. Then said Jesus unto him, That thou doest, do quickly."
151,4956,Verse 28: Now no man at the table knew why he said this to him.᛫Verse 28: Now no man at the table knew for what intent he spake this unto him.
151,4957,"Verse 29: For some thought, because Judas had the money box, that Jesus said to him, ""Buy what things we need for the feast,"" or that he should give something to the poor.᛫Verse 29: For some of them thought, because Judas had the bag, that Jesus had said unto him, Buy those things that we have need of against the feast; or, that he should give something to the poor."
151,4958,"Verse 30: Therefore having received that morsel, he went out immediately. It was night.᛫Verse 30: He then having received the sop went immediately out: and it was night."
151,4959,"Verse 31: When he had gone out, Jesus said, ""Now the Son of Man has been glorified, and God has been glorified in him.᛫Verse 31: Therefore, when he was gone out, Jesus said, Now is the Son of man glorified, and God is glorified in him."
151,496,"Verse 19: When he had destroyed seven nations in the land of Canaan, he gave them their land for an inheritance, for about four hundred fifty years.᛫Verse 19: And when he had destroyed seven nations in the land of Chanaan, he divided their land to them by lot."
151,4960,"Verse 32: If God has been glorified in him, God will also glorify him in himself, and he will glorify him immediately.᛫Verse 32: If God be glorified in him, God shall also glorify him in himself, and shall straightway glorify him."
151,4961,"Verse 33: Little children, I will be with you a little while longer. You will seek me, and as I said to the Jews, 'Where I am going, you can't come,' so now I tell you.᛫Verse 33: Little children, yet a little while I am with you. Ye shall seek me: and as I said unto the Jews, Whither I go, ye cannot come; so now I say to you."
151,4962,"Verse 34: A new commandment I give to you, that you love one another, just like I have loved you; that you also love one another.᛫Verse 34: A new commandment I give unto you, That ye love one another; as I have loved you, that ye also love one another."
151,4963,"Verse 35: By this everyone will know that you are my disciples, if you have love for one another.""᛫Verse 35: By this shall all men know that ye are my disciples, if ye have love one to another."
151,4964,"Verse 36: Simon Peter said to him, ""Lord, where are you going?"" Jesus answered, ""Where I am going, you can't follow now, but you will follow afterwards.""᛫Verse 36: Simon Peter said unto him, Lord, whither goest thou? Jesus answered him, Whither I go, thou canst not follow me now; but thou shalt follow me afterwards."
151,4966,"Verse 41: When he drew near, he saw the city and wept over it,᛫Verse 41: And when he was come near, he beheld the city, and wept over it,"
151,4967,"Verse 42: saying, ""If you, even you, had known today the things which belong to your peace! But now, they are hidden from your eyes.᛫Verse 42: Saying, If thou hadst known, even thou, at least in this thy day, the things which belong unto thy peace! but now they are hid from thine eyes."
151,4968,"Verse 4: Hattush, Shebaniah, Malluch,᛫Verse 4: Hattush, Shebaniah, Malluch,"
151,4969,"Verse 5: Harim, Meremoth, Obadiah,᛫Verse 5: Harim, Meremoth, Obadiah,"
151,497,"Verse 20: After these things he gave them judges until Samuel the prophet.᛫Verse 20: And after that he gave unto them judges about the space of four hundred and fifty years, until Samuel the prophet."
151,4970,"Verse 7: Meshullam, Abijah, Mijamin,᛫Verse 7: Meshullam, Abijah, Mijamin,"
151,4971,"Verse 8: Maaziah, Bilgai, Shemaiah; these were the priests.᛫Verse 8: Maaziah, Bilgai, Shemaiah: these were the priests."
151,4972,"Verse 43: For the days will come on you, when your enemies will throw up a barricade against you, surround you, hem you in on every side,᛫Verse 43: For the days shall come upon thee, that thine enemies shall cast a trench about thee, and compass thee round, and keep thee in on every side,"
151,4973,"Verse 9: The Levites: namely, Jeshua the son of Azaniah, Binnui of the sons of Henadad, Kadmiel;᛫Verse 9: And the Levites: both Jeshua the son of Azaniah, Binnui of the sons of Henadad, Kadmiel;"
151,4974,"Verse 44: and will dash you and your children within you to the ground. They will not leave in you one stone on another, because you didn't know the time of your visitation.""᛫Verse 44: And shall lay thee even with the ground, and thy children within thee; and they shall not leave in thee one stone upon another; because thou knewest not the time of thy visitation."
151,4975,"Verse 45: He entered into the temple, and began to drive out those who bought and sold in it,᛫Verse 45: And he went into the temple, and began to cast out them that sold therein, and them that bought;"
151,4976,"Verse 10: and their brothers, Shebaniah, Hodiah, Kelita, Pelaiah, Hanan,᛫Verse 10: And their brethren, Shebaniah, Hodijah, Kelita, Pelaiah, Hanan,"
151,4977,"Verse 37: Peter said to him, ""Lord, why can't I follow you now? I will lay down my life for you.""᛫Verse 37: Peter said unto him, Lord, why cannot I follow thee now? I will lay down my life for thy sake."
151,4978,"Verse 11: Mica, Rehob, Hashabiah,᛫Verse 11: Micha, Rehob, Hashabiah,"
151,4979,"Verse 46: saying to them, ""It is written, 'My house is a house of prayer,' but you have made it a 'den of robbers'!""᛫Verse 46: Saying unto them, It is written, My house is the house of prayer: but ye have made it a den of thieves."
151,498,"Verse 21: Afterward they asked for a king, and God gave to them Saul the son of Kish, a man of the tribe of Benjamin, for forty years.᛫Verse 21: And afterward they desired a king: and God gave unto them Saul the son of Cis, a man of the tribe of Benjamin, by the space of forty years."
151,4980,"Verse 12: Zaccur, Sherebiah, Shebaniah,᛫Verse 12: Zaccur, Sherebiah, Shebaniah,"
151,4981,"Verse 13: Hodiah, Bani, Beninu.᛫Verse 13: Hodijah, Bani, Beninu."
151,4982,"Verse 14: The chiefs of the people: Parosh, Pahathmoab, Elam, Zattu, Bani,᛫Verse 14: The chief of the people; Parosh, Pahath-moab, Elam, Zatthu, Bani,"
151,4983,"Verse 15: Bunni, Azgad, Bebai,᛫Verse 15: Bunni, Azgad, Bebai,"
151,4984,"Verse 16: Adonijah, Bigvai, Adin,᛫Verse 16: Adonijah, Bigvai, Adin,"
151,4985,"Verse 38: Jesus answered him, ""Will you lay down your life for me? Most certainly I tell you, the rooster won't crow until you have denied me three times.᛫Verse 38: Jesus answered him, Wilt thou lay down thy life for my sake? Verily, verily, I say unto thee, The cock shall not crow, till thou hast denied me thrice."
151,4986,"Verse 17: Ater, Hezekiah, Azzur,᛫Verse 17: Ater, Hizkijah, Azzur,"
151,4987,"Verse 1: ""Don't let your heart be troubled. Believe in God. Believe also in me.᛫Verse 1: Let not your heart be troubled: ye believe in God, believe also in me."
151,4988,"Verse 47: He was teaching daily in the temple, but the chief priests and the scribes and the leading men among the people sought to destroy him.᛫Verse 47: And he taught daily in the temple. But the chief priests and the scribes and the chief of the people sought to destroy him,"
151,4989,"Verse 48: They couldn't find what they might do, for all the people hung on to every word that he said.᛫Verse 48: And could not find what they might do: for all the people were very attentive to hear him."
151,499,"Verse 22: When he had removed him, he raised up David to be their king, to whom he also testified, 'I have found David the son of Jesse, a man after my heart, who will do all my will.'᛫Verse 22: And when he had removed him, he raised up unto them David to be their king; to whom also he gave testimony, and said, I have found David the son of Jesse, a man after mine own heart, which shall fulfil all my will."
151,4990,"Verse 18: Hodiah, Hashum, Bezai,᛫Verse 18: Hodijah, Hashum, Bezai,"
151,4991,"Verse 3: If I go and prepare a place for you, I will come again, and will receive you to myself; that where I am, you may be there also.᛫Verse 3: And if I go and prepare a place for you, I will come again, and receive you unto myself; that where I am, there ye may be also."
151,4992,"Verse 4: Where I go, you know, and you know the way.""᛫Verse 4: And whither I go ye know, and the way ye know."
151,4993,"Verse 19: Hariph, Anathoth, Nobai,᛫Verse 19: Hariph, Anathoth, Nebai,"
151,4994,"Verse 20: Magpiash, Meshullam, Hezir,᛫Verse 20: Magpiash, Meshullam, Hezir,"
151,4995,"Verse 5: Thomas said to him, ""Lord, we don't know where you are going. How can we know the way?""᛫Verse 5: Thomas saith unto him, Lord, we know not whither thou goest; and how can we know the way?"
151,4996,"Verse 6: Jesus said to him, ""I am the way, the truth, and the life. No one comes to the Father, except through me.᛫Verse 6: Jesus saith unto him, I am the way, the truth, and the life: no man cometh unto the Father, but by me."
151,4997,"Verse 7: If you had known me, you would have known my Father also. From now on, you know him, and have seen him.""᛫Verse 7: If ye had known me, ye should have known my Father also: and from henceforth ye know him, and have seen him."
151,4998,"Verse 8: Philip said to him, ""Lord, show us the Father, and that will be enough for us.""᛫Verse 8: Philip saith unto him, Lord, shew us the Father, and it sufficeth us."
151,4999,"Verse 1: It happened on one of those days, as he was teaching the people in the temple and preaching the Good News, that the priests and scribes came to him with the elders.᛫Verse 1: And it came to pass, that on one of those days, as he taught the people in the temple, and preached the gospel, the chief priests and the scribes came upon him with the elders,"
151,5,"Verse 15: In these days, Peter stood up in the midst of the disciples (and the number of names was about one hundred twenty), and said,᛫Verse 15: And in those days Peter stood up in the midst of the disciples, and said, (the number of names together were about an hundred and twenty,)"
151,50,"Verse 34: For David didn't ascend into the heavens, but he says himself, 'The Lord said to my Lord, ""Sit by my right hand,᛫Verse 34: For David is not ascended into the heavens: but he saith himself, The LORD said unto my Lord, Sit thou on my right hand,"
151,500,"Verse 23: From this man's seed, God has brought salvation to Israel according to his promise,᛫Verse 23: Of this man's seed hath God according to his promise raised unto Israel a Saviour, Jesus:"
151,5000,"Verse 2: They asked him, ""Tell us: by what authority do you do these things? Or who is giving you this authority?""᛫Verse 2: And spake unto him, saying, Tell us, by what authority doest thou these things? or who is he that gave thee this authority?"
151,5001,"Verse 9: Jesus said to him, ""Have I been with you such a long time, and do you not know me, Philip? He who has seen me has seen the Father. How do you say, 'Show us the Father?'᛫Verse 9: Jesus saith unto him, Have I been so long time with you, and yet hast thou not known me, Philip? he that hath seen me hath seen the Father; and how sayest thou then, Shew us the Father?"
151,5002,"Verse 2: In my Father's house are many homes. If it weren't so, I would have told you. I am going to prepare a place for you.᛫Verse 2: In my Father's house are many mansions: if it were not so, I would have told you. I go to prepare a place for you."
151,5003,"Verse 10: Don't you believe that I am in the Father, and the Father in me? The words that I tell you, I speak not from myself; but the Father who lives in me does his works.᛫Verse 10: Believest thou not that I am in the Father, and the Father in me? the words that I speak unto you I speak not of myself: but the Father that dwelleth in me, he doeth the works."
151,5004,"Verse 11: Believe me that I am in the Father, and the Father in me; or else believe me for the very works' sake.᛫Verse 11: Believe me that I am in the Father, and the Father in me: or else believe me for the very works' sake."
151,5005,"Verse 12: Most certainly I tell you, he who believes in me, the works that I do, he will do also; and he will do greater works than these, because I am going to my Father.᛫Verse 12: Verily, verily, I say unto you, He that believeth on me, the works that I do shall he do also; and greater works than these shall he do; because I go unto my Father."
151,5006,"Verse 13: Whatever you will ask in my name, that will I do, that the Father may be glorified in the Son.᛫Verse 13: And whatsoever ye shall ask in my name, that will I do, that the Father may be glorified in the Son."
151,5007,"Verse 14: If you will ask anything in my name, I will do it.᛫Verse 14: If ye shall ask any thing in my name, I will do it."
151,5008,"Verse 15: If you love me, keep my commandments.᛫Verse 15: If ye love me, keep my commandments."
151,5009,"Verse 16: I will pray to the Father, and he will give you another Counselor, that he may be with you forever,--᛫Verse 16: And I will pray the Father, and he shall give you another Comforter, that he may abide with you for ever;"
151,501,"Verse 24: before his coming, when John had first preached the baptism of repentance to Israel.᛫Verse 24: When John had first preached before his coming the baptism of repentance to all the people of Israel."
