sign_language,spoken_language,country_code,texts,sign_writing
gsg,de,de,Bronchitis,AS2ff00S2ff00S35010S36d00S1ce11S1ce48S2f900S2d307S20e00S20300S22a06S22200S22200S20308S22a12S2fb04M568x549S2ff00439x451S2ff00508x451S35010451x474S36d00435x487S1ce11518x489S1ce48504x496S2f900508x527S2d307534x514S20e00523x523S20300461x502S22a06464x520S22200462x495S22200441x495S20308437x502S22a12433x520S2fb04449x543
gsg,de,de,Psi_gr_klein_,AS2ff00S36520S18600S22a04M522x542S2ff00479x459S36520492x481S18600504x495S22a04507x527
gsg,de,de,Emission,AS2ff00S34710S20318S20320S20500S26a07S22217S2f900M533x544S2ff00470x457S34710481x479S20318468x522S20320492x503S20500482x511S26a07512x484S22217508x499S2f900470x539
gsg,de,de,Panda,AS30006S31440S35010S20500S15300S26504M533x521S30006467x486S31440487x494S35010479x509S20500496x480S15300503x489S26504519x496
gsg,de,de,Colon,AS2ff00S34410S36d00S23c0cS21100S16d0cS36d00M523x544S2ff00483x456S34410496x477S36d00480x540S23c0c477x512S21100494x523S16d0c506x507S36d00480x491
gsg,de,de,Orang-Utan,AS2ff00S34410S17d30S15a06S37907S22a04S20e00S2f900S22104S22a04S22104M535x544S2ff00479x457S34410492x478S17d30481x529S15a06508x494S37907469x499S22a04475x509S20e00467x493S2f900513x508S22104466x512S22a04497x505S22104488x508
gsg,de,de,Stoffkreislauf,AS2ff00S2ff00S34510S1853fS18537S21100S21100S2fb04S1000aS10002S2ea00S2ea4cS2fd04M571x562S2ff00447x438S2ff00520x438S34510454x458S1853f430x483S18537475x483S21100464x487S21100447x487S2fb04453x528S1000a514x500S10002540x490S2ea00556x512S2ea4c516x521S2fd04532x556
gsg,de,de,Ypsilon_gr_klein_,M500x500S2ff00407x506S19a20421x547S26900426x571S34610419x525
gsg,de,de,Quartil,AS2ff00S2ff00S34610S14440S22e00S22a04S10e10S10e18S22a10S22a00S2fc04S22704S22704M555x557S2ff00446x444S2ff00519x445S34610457x462S14440471x490S22e00447x505S22a04473x524S10e10523x491S10e18500x491S22a10503x525S22a00524x524S2fc04532x546S22704523x482S22704503x482
gsg,de,de,Nagetier,AS2ff00S2ff00S35d10S11820S22e03S15050S15058S2fd04S2ea00S2ea4cM561x560S2ff00440x441S2ff00513x441S35d10453x461S11820474x467S22e03459x481S15050535x479S15058508x489S2fd04522x554S2ea00543x513S2ea4c513x522
gsg,de,de,Quantenmechanik,AS14c02S14c0aS2ff00S2ff00S20700S35d14S23024S10049S2f900S20500S1f147S20500S21400S2b707M556x551S14c02525x489S14c0a499x492S2ff00448x449S2ff00506x449S20700517x516S35d14461x469S23024514x533S10049447x498S2f900445x528S20500445x499S1f147465x506S20500457x487S21400488x517S2b707467x493
gsg,de,de,Plancksches Wirkungsquantum,AS2ff00S2ff00S2ff00S35010S15810S15818S22620S22620S26501S26517S1004aS1f147S2fb04S2f900S1ed10S2c304S20500S21400S22a04M587x574S2ff00413x449S2ff00474x449S2ff00535x449S35010425x472S15810495x495S15818464x495S22620465x487S22620494x487S26501502x524S26517468x524S1004a532x529S1f147554x497S2fb04485x568S2f900534x546S1ed10435x440S2c304456x427S20500545x516S21400572x505S22a04567x524
gsg,de,de,Blindwert,AS2ff00S35010S2ff00S11500S15a38S2f900S1ea0eS20500S23004S22104M552x541S2ff00448x459S35010460x482S2ff00506x459S11500464x473S15a38508x508S2f900509x536S1ea0e521x497S20500509x521S23004527x522S22104483x485
gsg,de,de,Prädation,AS2ff00S35010S14c4fS20340S2a208S22204M535x547S2ff00467x454S35010479x477S14c4f465x504S20340520x532S2a208492x519S22204466x497
gsg,de,de,polar,AS2ff00S35010S1ce40S2ea0aM526x546S2ff00475x454S35010487x477S1ce40504x498S2ea0a500x531
gsg,de,de,wohlgeformt,AS2ff00S2ff00S33b10S33c10S1ec26S1ec2eS20500S2da1cS2da04S1ce20S1ce28S26500S26510S2fb04S2fc04M572x555S2ff00452x446S2ff00525x446S33b10463x470S33c10532x467S1ec26471x497S1ec2e448x497S20500464x485S2da1c428x524S2da04469x524S1ce20550x493S1ce28512x493S26500548x482S26510522x482S2fb04461x547S2fc04536x544
gsg,de,de,Avocado,AS2ff00S34c10S17108S17120S20500S21400S26902S2f900M530x546S2ff00471x455S34c10486x475S17108475x507S17120493x506S20500474x495S21400515x519S26902486x530S2f900470x529
gsg,de,de,Meerschweinchen,AS30006S33b10S17d00S22104S26a07S26a01S22104S17d08S2fb04S2fb06M540x542S30006482x459S33b10493x483S17d00517x478S22104520x470S26a07518x498S26a01462x498S22104469x470S17d08461x478S2fb04493x536S2fb06484x469
gsg,de,de,Amöbe,AS2ff00S34c10S2031aS15020S2f900S20500S21c00M521x542S2ff00479x458S34c10494x478S2031a485x520S15020486x498S2f900480x537S20500501x529S21c00515x504
gsg,de,de,Konstitutionsisomerie,AS2ff00S2ff00S35d14S20500S2f900S19212S1920aS2c300S26606S26612S20500S15342S2fd04S2c314S2035aS20500S20500S21400S2c300M590x557S2ff00420x444S2ff00522x444S35d14433x464S20500424x494S2f900411x523S19212542x496S1920a520x496S2c300564x491S26606542x521S26612509x521S20500535x516S15342438x521S2fd04528x551S2c314491x493S2035a420x507S20500424x525S20500437x509S21400465x525S2c300449x496
gsg,de,de,relationale Datenbank,AS2ff00S2ff00S2ff00S35d10S35d14S1ce48S1ce10S20a00S23626S10110S20500S20500S15d18S2f900S2880cS15350S15358S22a04S22a14S2fc04M581x565S2ff00421x435S2ff00482x435S2ff00543x435S35d10495x455S35d14434x455S1ce48420x476S1ce10438x476S20a00430x509S23626429x526S10110514x463S20500495x485S20500495x505S15d18475x485S2f900482x515S2880c506x490S15350566x481S15358541x481S22a04567x510S22a14542x510S2fc04554x530
gsg,de,de,Wöhlerversuch,AS2ff00S36520S2ff00S11810S33210S18720S23706S24e3cM552x554S2ff00448x447S36520461x469S2ff00509x447S11810534x462S33210522x458S18720468x483S23706476x515S24e3c531x491
gsg,de,de,binomische Formel,AS2ff00S2ff00S35010S2fb04S1ce10S1f016S1ce48S20500S28412S28436S1f01eS2fb04S22a05S22a13M582x558S2ff00421x442S2ff00519x442S35010433x465S2fb04529x549S1ce10538x479S1f016440x486S1ce48515x479S20500532x510S28412491x511S28436549x510S1f01e422x486S2fb04432x552S22a05446x517S22a13419x517
gsg,de,de,Involution,AS2ff00S34810S16d14S21100S2f900S21c00S1711cM521x550S2ff00485x450S34810491x472S16d14485x513S21100492x536S2f900480x534S21c00506x539S1711c502x517
gsg,de,de,lipophil,AS2ff00S2ff00S35c10S11e31S14c03S14c0bS2fc04S22f04S22f14S11e3fS21700S21700M570x557S2ff00450x443S2ff00527x443S35c10463x463S11e31545x480S14c03476x498S14c0b432x497S2fc04459x546S22f04477x526S22f14431x525S11e3f508x481S21700538x481S21700509x475
gsg,de,de,Empfänger,AS2ff00S34710S16020S26504S22104M528x537S2ff00473x463S34710484x485S16020505x492S26504504x522S22104516x491
gsg,de,de,Detektor,AS2ff00S35d10S15a18S15220S20320S20500S26702S2f900S22204M537x544S2ff00468x457S35d10481x477S15a18463x499S15220517x495S20320486x511S20500475x513S26702488x528S2f900464x530S22204505x527
gsg,de,de,Zapfen,AS2ff00S36110S22a00S10059S15714S20500S22a00S2f900S18512S22100S22104M534x564S2ff00485x436S36110495x457S22a00520x516S10059467x536S15714494x475S20500499x529S22a00521x484S2f900470x559S18512494x506S22100521x508S22104522x475
gsg,de,de,Biologie,AS2ff00S1f550S35010S1f558S25100S25110S2a210S2a208S2fc04M534x566S2ff00482x435S1f550509x534S35010494x458S1f558467x534S25100512x468S25110470x468S2a210466x504S2a208511x504S2fc04492x555
gsg,de,de,Riftzone,AS2ff00S2ff00S35d14S16d59S16d50S2d207S2f900S2f900S16d59S14c51S2ea32M569x545S2ff00443x456S2ff00516x456S35d14456x476S16d59440x514S16d50463x504S2d207470x526S2f900432x532S2f900506x532S16d59514x514S14c51531x497S2ea32544x523
gsg,de,de,"Tesla, Nikola",AS30001S35d10S37a06S16d10S16d18S21100S21100S24e34S24e4cS2fb04S2fb03M543x570S30001481x445S35d10494x465S37a06473x568S16d10510x430S16d18472x430S21100530x437S21100457x435S24e34519x452S24e4c458x452S2fb04491x534S2fb03504x446
gsg,de,de,arid,AS2ff00S34c10S15a30S1c511S21100S26600S2f900M530x542S2ff00471x459S34c10486x479S15a30478x508S1c511491x504S21100491x528S26600514x508S2f900473x537
gsg,de,de,Livermorium (Lv),AS2ff00S2ff00S35c10S1cf10S22b03S2e308S1dc50S1dc58S22b15S20500S2fb04M575x565S2ff00448x436S2ff00526x436S35c10461x456S1cf10548x463S22b03472x504S2e308549x494S1dc50484x471S1dc58425x471S22b15436x503S20500461x524S2fb04459x559
gsg,de,de,Dipol,AS2ff00S35d10S10e50S22620M525x539S2ff00475x462S35d10488x482S10e50499x509S22620499x499
gsg,de,de,Gravitation,AS2ff00S35d14S14c00S22b04S22204M520x555S2ff00480x446S35d14493x466S14c00496x491S22b04500x525S22204510x484
gsg,de,de,Pharmazie,AS2ff00S36520S20340S21100S2f900S15a16S26b03M531x550S2ff00472x451S36520485x473S20340485x512S21100470x512S2f900483x545S15a16476x529S26b03503x513
gsg,de,de,Performanz,AS1dc20S2c400S2ff00S35c10S2f900S15a18S21100M543x542S1dc20477x497S2c400503x502S2ff00464x458S35c10477x478S2f900458x530S15a18463x501S21100474x528
gsg,de,de,Python,AS2ff00S10e50S35010S2dd05M537x535S2ff00464x466S10e50494x505S35010476x489S2dd05511x480
gsg,de,de,Spike-Protein,AS2ff00S2ff00S34510S1000aS14402S2540aS2f900S20500S15a56S2f900S18536S20500S22a04M567x550S2ff00437x450S2ff00493x450S34510444x470S1000a483x517S14402511x503S2540a517x524S2f900479x535S20500508x521S15a56437x531S2f900436x545S18536445x498S20500433x518S22a04461x507
gsg,de,de,Hummer,AS2ff00S34610S2fc04S10e21S10e29S22714S22714M540x551S2ff00482x450S34610494x469S2fc04493x540S10e21510x500S10e29460x499S22714507x487S22714469x487
gsg,de,de,Herpes,AS17600S30004S26500S34710S15300S20500S22100M536x522S17600499x506S30004465x483S26500513x500S34710476x505S15300501x478S20500484x498S22100524x507
gsg,de,de,Ultramafite,AS2ff00S2ff00S34610S18d08S18d20S18210S18218S22b00S22b10S26500S26510S20500S2df00S2df14S2fd04S20500S2f804S18d00S18d28S2fc04M594x564S2ff00436x437S2ff00509x437S34610447x455S18d08513x483S18d20524x485S18210460x498S18218422x498S22b00483x482S22b10406x482S26500469x475S26510422x475S20500529x473S2df00527x513S2df14506x510S2fd04517x558S20500567x474S2f804526x540S18d00574x488S18d28563x486S2fc04446x552
gsg,de,de,Invertebraten,AS2ff00S34810S16d48S2f900S1c540S22b04M525x549S2ff00475x452S34810481x474S16d48475x515S2f900477x538S1c540495x489S22b04505x519
gsg,de,de,Pyroklast,AS2ff00S2ff00S35010S14c20S14c08S24e00S24e48S16f02S16f0aS20500S22b07S22b13S2fb04S2fd04S20e00M570x563S2ff00436x437S2ff00514x437S35010448x460S14c20457x474S14c08431x481S24e00457x507S24e48431x514S16f02533x484S16f0a512x484S20500527x480S22b07546x464S22b13504x509S2fb04525x557S2fd04443x556S20e00449x498
gsg,de,de,Median,AS2ff00S2ff00S33b10S1c520S26500S22b16S10020S22b02S10028S20500S2fb04M574x555S2ff00442x446S2ff00519x446S33b10453x470S1c520544x484S26500531x497S22b16433x517S10020484x486S22b02464x517S10028427x486S20500458x504S2fb04456x549
gsg,de,de,Minimum,AS2ff00S33b10S15a16S18252S2f900S20500S22b04M524x546S2ff00476x455S33b10487x479S15a16483x527S18252494x493S2f900484x541S20500483x515S22b04508x494
gsg,de,de,elektromagnetische Strahlung,AS2ff00S2ff00S30004S34510S34710S11800S20500S26a04S1ea0eS1ea06S20500S22f02S22f16S2fb04S22520S22520S26607S26611S14c50S14c58S2fb04M603x559S2ff00470x442S2ff00543x442S30004397x442S34510550x462S34710408x464S11800423x474S20500410x479S26a04412x504S1ea0e493x488S1ea06462x488S20500483x490S22f02494x514S22f16467x514S2fb04480x553S22520529x491S22520562x491S26607581x470S26611520x470S14c50567x503S14c58532x503S2fb04554x553
gsg,de,de,Rekursion,AS2ff00S35d14S15a56S2f900S11502S20500S21400S25104S25100M535x555S2ff00467x445S35d14480x465S15a56475x488S2f900469x501S11502483x503S20500504x491S21400465x482S25104497x522S25100517x521
gsg,de,de,Asteroidengürtel,AS2ff00S34c10S16d36S2df07S26602S1e130M546x536S2ff00476x465S34c10491x485S16d36526x491S2df07524x512S26602454x512S1e130492x501
gsg,de,de,Absoluter Nullpunkt,AS2ff00S2ff00S2ff00S34c10S14c20S14c28S18501S18509S2df06S2df1eS17610S15a18S1ce10S20500S23102S2f900S26500S20500S20500S2fb04S22204S22204M597x567S2ff00424x433S2ff00485x433S2ff00546x433S34c10439x453S14c20442x506S14c28419x506S18501442x473S18509416x473S2df06461x490S2df1e403x489S17610497x476S15a18549x474S1ce10575x471S20500562x487S23102574x504S2f900549x503S26500514x477S20500437x539S20500437x472S2fb04434x561S22204450x492S22204425x492
gsg,de,de,Asche,AS2ff00S34c10S14c50S14c58S22520S22520S2920bS29213S2fb04M551x559S2ff00482x442S34c10497x462S14c50505x495S14c58471x495S22520502x481S22520467x481S2920b525x516S29213449x516S2fb04493x553
gsg,de,de,Desertifikation,AS2ff00S35d10S15a37S1c512S2f900S26507S20e00M521x551S2ff00485x450S35d10498x470S15a37488x523S1c512479x507S2f900482x546S26507503x501S20e00503x538
gsg,de,de,Weg,AS2ff00S36520S15a1cS15a14S22e00S22e10S2fc04M527x563S2ff00483x437S36520496x460S15a1c512x510S15a14477x510S22e00510x489S22e10474x489S2fc04493x552
gsg,de,de,Pyramide,AS2ff00S35010S22b01S22b17S20500S2fb04S15a40S15a48M537x567S2ff00482x434S35010494x457S22b01505x482S22b17471x481S20500495x472S2fb04492x561S15a40525x501S15a48463x501
gsg,de,de,Werkstoffprüfung,AS18548S2ff00S2ff00S2ff00S36520S20e00S2f900S2fb04S2034aS2031aS2d204S15a18S14c02S2f900S20500S22f02S26b00S26b10S18540M600x564S18548464x485S2ff00402x437S2ff00480x437S2ff00541x437S36520415x459S20e00400x496S2f900402x526S2fb04489x558S2034a406x509S2031a414x476S2d204418x481S15a18543x482S14c02569x486S2f900543x511S20500557x496S22f02583x510S26b00504x504S26b10464x504S18540505x485
gsg,de,de,Krümmung,AS2ff00S35d14S15a57S15a58S2f900S2b801M531x546S2ff00471x454S35d14484x474S15a57470x516S15a58494x512S2f900470x541S2b801508x492
gsg,de,de,Superpositionsprinzip,AS2ff00S2ff00S36110S14c40S14c48S2fb04S2a207S2a21fS20500S21400S15a50S15a58S20500S2fb04S26606S26612M579x565S2ff00446x436S2ff00531x436S36110456x457S14c40481x501S14c48422x502S2fb04455x559S2a207478x476S2a21f426x475S20500458x475S21400481x471S15a50549x477S15a58535x477S20500543x506S2fb04542x558S26606549x517S26612516x517
gsg,de,de,Coulomb-Kraft,AS2ff00S2ff00S35d14S16d10S22a06S20300S26504M548x534S2ff00453x466S2ff00511x466S35d14466x486S16d10457x514S22a06478x518S20300533x507S26504517x508
gsg,de,de,Himmelskörper,AS2ff00S2ff00S34810S22a02S26600S18210S18218S26610S2fb04S22a16S15310S15318S2fc04M573x565S2ff00443x443S2ff00521x443S34810449x465S22a02557x512S26600481x455S18210468x436S18218430x436S26610427x455S2fb04531x556S22a16507x512S15310558x484S15318506x484S2fc04453x554
gsg,de,de,Turner-Syndrom,AS30003S35d10S10011S10019S36d00S20500S20500S2fb04S22e03S22e15S20500S20500S2fb01M558x567S30003482x433S35d10495x453S10011529x462S10019451x462S36d00479x470S20500468x470S20500522x470S2fb04492x561S22e03539x489S22e15443x489S20500472x451S20500518x451S2fb01505x454
gsg,de,de,Digital Video Disc (DVD),AS10111S10119S3780bS37803S2ff00S35d10S20500S26a00S26a14S2fd04M541x551S10111478x484S10119505x484S3780b479x507S37803491x507S2ff00482x449S35d10495x470S20500495x521S26a00514x515S26a14459x516S2fd04489x545
gsg,de,de,Gelbfieber,AS19a10S2ff00S2e100S30000S35d14S26504S15a02S20500M555x544S19a10476x494S2ff00445x462S2e100478x515S30000506x462S35d14458x482S26504541x460S15a02512x458S20500500x457
gsg,de,de,Applikation,AS2ff00S34c10S18520S18528S22114S22114S2fc04M536x548S2ff00484x453S34c10499x474S18520511x512S18528466x512S22114507x499S22114464x499S2fc04494x537
gsg,de,de,Nuklid,AS2ff00S2ff00S35d10S1ce10S2e300S1f016S26500M555x535S2ff00446x466S2ff00500x466S35d10459x486S1ce10474x500S2e300447x508S1f016525x506S26500541x511
gsg,de,de,Erhaltung,AS2ff00S34710S14c40S14c48S2fb04S22204S22204S2a20cS2a214M535x565S2ff00482x435S34710493x457S14c40510x478S14c48467x478S2fb04494x559S22204518x471S22204473x471S2a20c512x513S2a214466x512
gsg,de,de,Raumzeit,AS2ff00S2ff00S35d14S10031S10039S10012S1001aS2df06S2df1eS15a1aS37806S10050S20500S2f900S22a04S2fb04M585x560S2ff00447x440S2ff00520x440S35d14460x460S10031471x482S10039436x482S10012465x527S1001a431x527S2df06489x504S2df1e415x504S15a1a558x502S37806527x507S10050548x514S20500545x494S2f900559x515S22a04549x545S2fb04455x552
gsg,de,de,Granit,AS2ff00S2ff00S35d14S20340S20348S20e00S2880eS2f900S20319S2f900S14e11S2920bS20500S20500S20500M551x548S2ff00454x452S2ff00512x452S35d14467x472S20340536x499S20348516x517S20e00533x516S2880e512x503S2f900518x534S20319454x520S2f900455x543S14e11453x487S2920b481x511S20500478x526S20500467x513S20500449x513
gsg,de,de,Antisymmetrisierungsoperator,AS2ff00S2ff00S2ff00S34c10S2fd04S1c520S26500S2fb04S15a10S15a18S20500S2df1cS2df04S1ce50S1ce58S27100S2711cM590x560S2ff00411x440S2ff00472x440S2ff00533x440S34c10426x460S2fd04543x554S1c520426x476S26500437x509S2fb04482x554S15a10492x485S15a18479x485S20500486x477S2df1c469x515S2df04491x515S1ce50556x493S1ce58527x477S27100550x524S2711c516x508
gsg,de,de,etikettieren,AS15a07S11521S20500S2ff00S34710S26500S22b26S26500S26500M549x545S15a07457x504S11521472x520S20500465x508S2ff00452x456S34710463x478S26500490x510S22b26506x529S26500512x510S26500535x511
gsg,de,de,Merkmal,AS15a37S2ff00S33b10S21100S18530S2f900M523x544S15a37486x506S2ff00487x457S33b10498x481S21100493x530S18530493x517S2f900477x524
gsg,de,de,größer gleich,AS2ff00S2ff00S35d14S1f420S22100S10e40S22e06M547x548S2ff00453x452S2ff00511x452S35d14466x472S1f420463x502S22100464x493S10e40516x499S22e06515x531
gsg,de,de,Ruhepotential,AS2ff00S2ff00S34610S10e51S10e59S28905S2891dS20500S2fb04S20350S20350S23004S23014S2fc04M566x561S2ff00446x439S2ff00519x439S34610457x457S10e51462x488S10e59437x488S28905468x514S2891d434x514S20500460x479S2fb04458x552S20350546x489S20350515x489S23004541x506S23014510x506S2fc04532x550
gsg,de,de,Makrophage,AS2ff00S2ff00S33b10S14c40S14c48S2890aS28912S2fb04S15610S22b02S22604M574x559S2ff00440x442S2ff00525x442S33b10451x466S14c40458x490S14c48432x490S2890a458x525S28912427x524S2fb04451x553S15610558x487S22b02524x491S22604536x484
gsg,de,de,Computerprogramm,AS2ff00S35d14S2ff00S35010S20500S22a04S2f900S16d20S15a56S20e00S2f900S28806S2880eS15a18S20500S18220M561x544S2ff00452x457S35d14465x478S2ff00520x457S35010532x480S20500532x502S22a04548x516S2f900520x526S16d20457x503S15a56451x525S20e00440x512S2f900444x539S28806481x509S2880e480x522S15a18520x498S20500532x517S18220537x498
gsg,de,de,Taxonomie,M500x500S2ff00426x495S14402407x571S20322449x541S2a20b441x559S35d10439x515S22200462x567
gsg,de,de,Prozentsatz,AS1ce10S2ff00S2ff00S24104S35010S26500S1ed26M563x541S1ce10451x509S2ff00437x460S2ff00517x460S24104471x502S35010449x483S26500529x507S1ed26544x498
gsg,de,de,Nullpunktsenergie,AS2ff00S2ff00S2ff00S35d10S17610S26500S15a48S1ce10S20500S22a02S2f900S20300S26504M578x541S2ff00423x459S2ff00481x459S2ff00542x459S35d10436x479S17610430x497S26500448x497S15a48481x501S1ce10506x497S20500494x513S22a02505x528S2f900481x530S20300563x500S26504563x518
gsg,de,de,Orbital Modell,AS20500S2df06S2ff00S2ff00S20500S34410S2df1eS2880bS1f527S1f52fS2fb04S28813S16d20S16d28S2fb04M570x566S20500447x471S2df06452x482S2ff00434x434S2ff00512x434S20500447x503S34410447x455S2df1e431x482S2880b550x489S1f527530x474S1f52f508x474S2fb04524x560S28813489x489S16d20452x512S16d28434x512S2fb04445x560
gsg,de,de,monochromatisch,AS2ff00S2ff00S33b10S10000S2e706S15a37S2f900S26c07S20e00S15d50S22104S22100M562x545S2ff00438x456S2ff00509x456S33b10449x480S10000468x486S2e706439x503S15a37517x509S2f900510x529S26c07532x526S20e00507x508S15d50541x496S22104520x538S22100550x525
gsg,de,de,Szintillationszähler,AS14450S2ff00S2ff00S36110S26606S2320cS10019S10001S20e00S2f900S2f000M565x547S14450436x494S2ff00440x454S2ff00518x454S36110450x475S26606457x509S2320c452x527S10019519x507S10001538x513S20e00520x499S2f900520x539S2f000544x497
gsg,de,de,Peripheriewinkelsatz,AS2ff00S2ff00S2ff00S35010S37800S21100S22a04S15a1aS15a12S20500S23007S2f900S1ce40S1ce48S2fb04S26606S26612S15a42S37702S20500S36d00M590x567S2ff00419x434S2ff00480x434S2ff00541x434S35010431x457S37800417x472S21100421x491S22a04435x492S15a1a480x494S15a12481x481S20500507x493S23007504x470S2f900480x507S1ce40560x473S1ce48537x473S2fb04553x561S26606560x500S26612529x500S15a42411x478S37702417x502S20500555x512S36d00417x469
gsg,de,de,Symptom,AS2ff00S35d14S36d00S20332S22210S20e00M521x534S2ff00483x467S35d14496x487S36d00479x504S20332494x519S22210491x510S20e00480x520
gsg,de,de,Bär,AS15050S15058S2ea4cS2ea00S2ff00S35010S2fd04M532x558S15050506x475S15058469x487S2ea4c482x520S2ea00509x508S2ff00482x442S35010494x465S2fd04487x552
gsg,de,de,Präzession,AS2ff00S35010S10009S10003S2f000S2f900M536x561S2ff00471x440S35010483x463S10009465x524S10003500x480S2f000515x498S2f900468x556
gsg,de,de,Weichspur,AS2ff00S2ff00S36520S22114S22114S20500S10e10S10e48S26600S26610S2370cS23710S2fd04S2fb04S22f06S22f12S16011S16019M581x564S2ff00435x437S2ff00520x437S36520448x459S22114461x479S22114420x479S20500448x502S10e10543x493S10e48519x493S26600554x472S26610507x472S2370c542x526S23710496x526S2fd04528x558S2fb04446x558S22f06466x516S22f12425x516S16011463x489S16019420x489
gsg,de,de,Elektromotor,AS2ff00S2ff00S34710S10030S2e508S14a20S26500M548x551S2ff00453x450S2ff00511x450S34710464x472S10030524x491S2e508525x524S14a20461x496S26500478x496
gsg,de,de,Mischkristall,AS2ff00S2ff00S33b10S12910S12918S2fb04S20500S22b02S22b16S2ea06S2ea42S2fd04S15d52S15d3aS22100S22100M579x565S2ff00425x435S2ff00522x435S33b10436x459S12910555x493S12918500x493S2fb04532x559S20500534x494S22b02549x515S22b16500x515S2ea06437x473S2ea42422x526S2fd04430x559S15d52435x490S15d3a422x505S22100515x483S22100552x483
gsg,de,de,Laptop,AS15a36S15a52S2c300S20500S2ff00S35c10S2f900M532x541S15a36479x523S15a52477x515S2c300506x506S20500468x522S2ff00473x460S35c10486x480S2f900478x536
gsg,de,de,Skalierung (2D),AS2ff00S36110S1e620S1e628S20500S22100S22100S22b06S22b06S22b12S22b12S1dc20S1dc28S2fb04S22100S22100M563x567S2ff00483x434S36110493x455S1e620502x487S1e628477x487S20500496x500S22100470x515S22100516x515S22b06511x520S22b06511x537S22b12458x537S22b12458x520S1dc20539x485S1dc28438x485S2fb04494x561S22100471x533S22100516x533
gsg,de,de,Quantenbiologie,AS2ff00S2ff00S34610S10049S2f900S1f147S20500S20500S2b707S21400S17610S17618S20500S22110S22110S22f02S22f16S2fb04M564x563S2ff00445x438S2ff00514x437S34610456x456S10049441x502S2f900436x531S1f147458x510S20500439x503S20500450x494S2b707460x496S21400475x517S17610538x496S17618515x497S20500531x510S22110505x487S22110538x487S22f02542x521S22f16516x521S2fb04530x557
gsg,de,de,Delta_gr_klein_,M500x500S2ff00407x503S10120439x541S2a000415x563S28808409x547S35d10420x523
gsg,de,de,diluvial,AS2ff00S35d10S22c02S22110S22110S2310cS23110S2fd04S1e630S1e638S22c12M553x564S2ff00474x437S35d10487x457S22c02486x534S22110523x506S22110495x492S2310c527x488S23110493x473S2fd04480x558S1e630527x518S1e638494x502S22c12447x511
gsg,de,de,Sternschnuppen,AS2ff00S2ff00S34510S20500S2fc04S14c21S14c2fS22521S22521S22b06S22b16S26500S10e21S10e29S2f900S10e21S10e29S2f804M603x554S2ff00429x446S2ff00567x446S34510436x466S20500430x479S2fc04564x543S14c21559x484S14c2f531x492S22521548x473S22521519x481S22b06573x507S22b16547x518S26500425x520S10e21416x492S10e29402x474S2f900397x497S10e21469x476S10e29456x477S2f804450x512
gsg,de,de,Abfall,AS2ff00S34c10S1dc02S2df08M524x544S2ff00479x457S34c10494x477S1dc02476x504S2df08503x523
gsg,de,de,Taxonomie,AS2ff00S35d10S20322S22200S14402S2a20bM532x548S2ff00487x452S35d10500x472S20322510x497S22200522x523S14402468x526S2a20b501x515
gsg,de,de,zehnfach,AS2ff00S36110S14c40S14c48S28807S28817S22e00S22e10S2fc04M547x564S2ff00466x436S36110476x457S14c40491x504S14c48454x505S28807511x483S28817470x484S22e00530x477S22e10487x478S2fc04476x553
gsg,de,de,Scherung,AS2ff00S34510S15d40S15d48S2f900S22a04S21100M522x546S2ff00482x455S34510489x475S15d40503x502S15d48479x502S2f900482x531S22a04507x531S21100494x531
gsg,de,de,Anthropologie,AS30007S34c10S15a11S20500S2d200S20500M539x523S30007462x488S34c10477x508S15a11490x489S20500480x478S2d200513x488S20500494x478
gsg,de,de,Metabolit,AS2ff00S2ff00S33b10S10002S1000aS2fd04S26a00S18537S1853fS26a10S2e500S2e51eM572x560S2ff00439x441S2ff00517x441S33b10450x465S10002453x485S1000a429x498S2fd04445x554S26a00545x516S18537545x485S1853f507x484S26a10501x516S2e500462x502S2e51e429x516
gsg,de,de,Stellar,AS2ff00S36110S10021S10029S20500S2480cS24814S20500S2fb04M532x564S2ff00482x437S36110492x458S10021502x491S10029469x491S20500495x477S2480c507x509S24814476x510S20500495x537S2fb04493x558
gsg,de,de,Hitzewüste,AS2ff00S2ff00S34810S15002S26606S22104S15a12S15a1aS2f900S28700M564x539S2ff00436x461S2ff00509x461S34810442x483S15002438x491S26606440x522S22104445x519S15a12537x526S15a1a509x527S2f900496x531S28700544x490
gsg,de,de,Trophiestufe,AS2ff00S30004S35d10S18210S18218S2fc04S26500S22a00S22a10S22a00S26500S26510S26510S22a10S16020S26b04S22114M567x557S2ff00511x443S30004433x443S35d10446x463S18210532x528S18218498x528S2fc04519x546S26500540x482S22a00554x514S22a10486x495S22a00554x495S26500540x500S26510499x500S26510499x481S22a10486x514S16020451x479S26b04443x508S22114460x477
gsg,de,de,Neurulation,AS2ff00S35d10S16f10S16f18S20500S26620M525x551S2ff00481x450S35d10494x470S16f10501x531S16f18475x531S20500495x523S26620492x489
gsg,de,de,Enzym,AS2ff00S34710S15238S20500S2a220S20500S15258S18557S1853fS21404S21400S2f804S22104S22104M547x557S2ff00455x444S34710466x466S15238468x497S20500479x517S2a220461x530S20500515x484S15258459x491S18557520x497S1853f500x497S21404480x530S21400532x519S2f804489x545S22104483x493S22104454x487
